ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
2508,F,Ship,3,1,183,2,low,M,58,3027,1
2509,D,Ship,3,5,190,10,medium,M,26,3244,1
2510,F,Ship,5,1,235,2,low,M,27,2451,1
2511,A,Ship,3,2,143,6,medium,M,63,1953,1
2512,B,Ship,3,1,176,2,medium,F,45,1470,1
2513,C,Ship,3,5,178,3,low,F,39,1498,1
2514,F,Ship,3,2,270,2,medium,F,59,3706,1
2517,A,Ship,5,5,264,3,medium,F,56,3482,1
2518,B,Ship,3,5,150,2,low,F,48,1256,1
2520,F,Ship,2,4,223,3,medium,F,19,3356,1
2522,F,Ship,6,4,221,10,medium,M,42,2972,1
2523,A,Ship,5,1,216,3,low,M,40,2668,1
2526,F,Ship,4,5,156,3,low,M,39,1483,1
2527,D,Ship,4,1,252,3,medium,F,30,2669,1
2529,A,Ship,2,3,139,8,medium,M,21,1033,1
2530,B,Ship,2,1,255,3,low,M,19,1551,1
2531,C,Ship,4,1,141,2,low,F,23,1689,1
2532,F,Ship,4,1,151,3,high,F,39,1458,1
2533,D,Ship,3,5,236,3,low,F,54,3976,1
2534,F,Ship,3,4,229,3,medium,F,46,3223,1
2537,C,Ship,4,4,205,3,low,F,58,2522,1
2538,F,Ship,3,4,240,2,low,F,33,3489,1
2539,D,Ship,4,4,209,6,low,M,62,3532,1
2540,F,Ship,2,5,252,2,low,F,21,2070,1
2541,A,Ship,3,3,140,2,medium,F,30,1547,1
2544,F,Ship,3,3,138,6,medium,M,49,1078,1
2545,D,Ship,5,4,243,3,low,F,43,2866,1
2547,A,Ship,3,5,190,10,medium,M,32,2931,1
2548,B,Ship,5,2,235,2,low,F,61,3451,1
2550,F,Ship,3,3,176,2,medium,M,34,1856,1
2552,F,Ship,3,5,270,2,medium,F,46,2716,1
2554,B,Ship,4,5,220,3,medium,F,63,3109,1
2555,C,Ship,5,5,264,3,medium,F,23,2837,1
2556,F,Ship,3,5,150,2,low,M,29,1934,1
2557,D,Ship,3,3,175,3,medium,F,32,1848,1
2558,F,Ship,2,5,223,3,medium,M,35,3437,1
2559,A,Ship,4,3,162,10,high,M,25,1764,1
2562,F,Ship,5,2,133,10,medium,M,53,1674,1
2563,D,Ship,4,3,191,3,high,F,45,3714,1
2564,F,Ship,4,5,156,3,low,F,33,1836,1
2565,A,Ship,4,2,252,3,medium,F,43,3273,1
2566,B,Ship,3,2,198,3,low,M,15,3250,1
2567,C,Ship,2,4,139,8,medium,F,62,1180,1
2568,F,Ship,2,4,255,3,low,F,55,1663,1
2570,F,Ship,5,2,263,2,medium,F,63,1254,1
2571,A,Ship,3,3,179,3,medium,F,41,1892,1
2572,B,Ship,4,5,212,4,low,M,21,1014,1
2573,C,Ship,2,1,282,5,low,F,51,1362,1
2574,F,Ship,3,5,165,3,medium,M,33,1500,1
2575,D,Ship,4,1,189,2,medium,F,63,3474,1
2576,F,Ship,5,5,157,4,medium,M,60,1407,1
2577,A,Road,3,4,167,3,low,M,14,1420,1
2578,B,Road,3,1,175,2,low,M,42,1668,1
2579,C,Road,3,4,150,2,medium,M,64,1777,1
2580,F,Road,4,2,128,5,low,F,28,1247,1
2581,D,Road,5,2,236,2,low,M,24,3679,1
2582,F,Road,4,3,162,2,medium,F,58,1708,1
2583,A,Road,5,4,230,2,medium,F,48,3743,1
2584,B,Road,5,3,225,4,low,F,60,2130,1
2585,C,Road,2,2,285,2,medium,F,16,2223,1
2586,F,Road,4,5,246,2,medium,M,31,2415,1
2588,F,Road,5,4,211,6,low,M,33,3955,1
2590,B,Road,5,3,203,2,low,F,37,3531,1
2592,F,Road,5,5,266,4,medium,M,62,2201,1
2593,D,Road,4,1,190,3,low,F,32,2774,1
2594,F,Road,3,2,140,3,low,F,42,1465,1
2595,A,Road,4,1,274,4,medium,M,61,3402,1
2596,B,Road,4,2,168,3,low,M,59,1717,1
2597,C,Road,3,5,189,3,low,F,61,2203,1
2598,F,Road,3,2,231,3,low,F,56,2714,1
2599,D,Flight,5,1,189,3,medium,F,14,3318,1
2600,F,Flight,4,1,220,2,medium,M,38,2368,1
2601,A,Flight,5,4,190,2,medium,F,23,3960,1
2602,B,Flight,4,2,238,3,low,M,30,3423,1
2603,C,Flight,4,4,220,2,medium,F,33,2897,1
2604,F,Flight,4,5,194,2,high,M,44,2651,1
2605,D,Flight,3,3,203,3,medium,M,29,3261,1
2606,F,Flight,3,5,258,3,low,M,21,3446,1
2608,B,Flight,3,2,218,3,medium,F,52,2149,1
2610,F,Flight,4,1,157,3,medium,M,31,1712,1
2611,D,Flight,4,2,214,3,medium,F,20,2009,1
2612,F,Flight,4,4,221,4,medium,M,14,2932,1
2613,A,Flight,3,2,149,2,medium,M,37,1699,1
2615,C,Flight,5,1,253,5,low,M,31,3836,1
2617,D,Flight,4,1,258,2,low,F,56,3186,1
2619,A,Flight,4,2,187,2,low,M,54,2191,1
2620,B,Flight,5,1,151,2,medium,F,30,1377,1
2622,F,Ship,3,1,254,2,low,M,56,3463,1
2623,D,Ship,5,3,149,3,medium,F,43,1005,1
2624,F,Ship,4,1,152,3,high,M,26,1464,1
2625,A,Ship,5,4,187,3,low,F,53,3172,1
2626,B,Ship,4,4,170,2,low,M,34,1512,1
2627,C,Ship,3,3,156,3,high,F,20,1305,1
2628,F,Ship,4,5,228,2,low,M,63,3401,1
2629,D,Ship,3,1,272,2,low,M,51,2719,1
2631,A,Ship,3,5,185,2,medium,M,27,3624,1
2633,C,Ship,4,5,244,3,low,F,49,3914,1
2634,F,Ship,3,4,229,6,medium,F,33,2815,1
2635,D,Ship,4,1,273,3,medium,F,25,3717,1
2636,F,Ship,4,3,204,3,low,M,30,3774,1
2638,B,Ship,3,1,254,4,low,F,33,2542,1
2639,C,Ship,3,2,151,3,low,M,40,1173,1
2640,F,Ship,3,5,242,5,medium,F,61,3688,1
2641,D,Ship,4,5,137,2,medium,F,14,1796,1
2642,F,Ship,4,4,163,2,low,F,41,1634,1
2643,A,Ship,3,3,143,3,medium,F,16,1343,1
2645,C,Ship,4,3,264,2,low,F,38,3877,1
2647,D,Ship,3,3,124,3,medium,M,59,1959,1
2648,F,Ship,3,1,269,3,low,M,61,3542,1
2649,A,Ship,3,1,135,4,medium,M,47,1840,1
2650,B,Ship,2,1,192,3,high,M,46,3206,1
2651,C,Ship,4,1,274,4,medium,F,42,2430,1
2652,F,Ship,3,2,162,4,low,M,25,1316,1
2653,D,Ship,3,3,158,3,low,F,20,1431,1
2654,F,Ship,5,3,225,3,medium,M,59,2270,1
2655,A,Ship,2,5,150,3,low,F,16,1738,1
2656,B,Ship,6,3,154,5,medium,F,57,1117,1
2657,C,Ship,3,1,181,3,medium,M,34,3306,1
2658,F,Ship,3,4,272,3,low,M,44,2548,1
2659,D,Ship,3,3,160,4,medium,M,58,1496,1
2660,F,Ship,5,5,145,3,medium,F,37,1993,1
2662,B,Ship,4,1,201,4,medium,M,59,2925,1
2663,C,Ship,4,3,242,4,low,M,62,3997,1
2664,F,Ship,4,4,151,2,low,F,38,1001,1
2665,D,Ship,4,4,199,2,medium,M,25,3705,1
2667,A,Ship,3,2,138,3,low,M,49,1923,1
2668,B,Ship,5,3,162,4,medium,M,38,1407,1
2669,C,Ship,4,3,154,3,low,M,33,1101,1
2670,F,Ship,3,1,206,2,medium,F,56,2069,1
2672,F,Ship,4,3,233,2,medium,F,47,3606,1
2673,A,Ship,4,1,251,4,medium,F,33,2906,1
2674,B,Ship,3,1,165,3,medium,M,61,1313,1
2675,C,Ship,4,3,183,2,low,F,32,3709,1
2676,F,Ship,3,2,109,3,low,F,30,1597,1
2678,F,Ship,5,2,168,3,low,F,50,1486,1
2679,A,Ship,5,3,210,2,low,M,19,3920,1
2680,B,Ship,3,1,185,2,low,F,41,3787,1
2681,C,Ship,5,2,243,2,medium,M,58,2758,1
2682,F,Ship,3,4,258,3,low,F,55,2777,1
2683,D,Ship,4,4,279,5,medium,F,56,2697,1
2684,F,Ship,3,1,160,3,low,M,57,1833,1
2685,A,Ship,3,1,185,4,low,F,35,3648,1
2686,B,Ship,4,3,271,4,low,F,24,3499,1
2687,C,Ship,4,2,273,2,low,F,31,2229,1
2688,F,Ship,3,4,208,3,medium,F,23,2100,1
2689,D,Ship,2,2,137,3,low,F,20,1823,1
2690,F,Ship,4,1,198,3,medium,F,56,3135,1
2691,A,Ship,5,1,236,4,high,F,64,3231,1
2692,B,Ship,5,5,133,2,low,F,18,1134,1
2694,F,Ship,3,1,202,3,low,F,51,3551,1
2695,D,Ship,5,1,162,5,low,F,47,1727,1
2696,F,Ship,5,1,224,2,low,F,14,2959,1
2697,A,Ship,4,2,191,2,high,M,65,3082,1
2698,B,Ship,3,5,272,2,medium,M,31,2438,1
2700,F,Ship,4,2,179,3,high,F,30,1076,1
2701,D,Ship,3,5,225,2,low,F,56,2596,1
2703,A,Ship,5,3,244,3,low,F,52,3118,1
2704,B,Ship,3,4,185,2,low,F,62,2849,1
2705,C,Ship,3,3,257,3,low,M,64,3103,1
2706,F,Ship,3,3,253,5,low,F,63,3788,1
2708,F,Ship,2,1,200,3,medium,M,34,2199,1
2711,C,Ship,3,1,181,3,medium,M,29,2981,1
2713,D,Ship,3,3,237,5,low,M,48,2057,1
2714,F,Road,3,5,226,3,medium,M,55,2465,1
2715,A,Road,4,4,225,3,low,M,51,2892,1
2716,B,Road,3,2,268,2,low,M,20,2731,1
2717,C,Road,4,3,146,3,low,M,41,1140,1
2719,D,Road,3,1,135,3,low,F,38,1829,1
2720,F,Road,3,2,134,2,medium,F,45,1946,1
2723,C,Road,4,3,214,4,low,M,34,3446,1
2724,F,Road,4,2,204,4,low,F,35,2725,1
2726,F,Road,4,3,253,3,high,F,18,2849,1
2728,B,Road,4,4,208,2,high,F,20,2759,1
2729,C,Road,4,4,179,3,low,M,48,1943,1
2730,F,Road,3,1,132,2,medium,M,62,1909,1
2731,D,Road,3,4,144,3,low,M,56,1496,1
2732,F,Road,3,3,236,2,medium,F,58,3360,1
2733,A,Road,4,4,235,3,low,F,17,3715,1
2734,B,Road,4,5,254,3,low,M,29,3885,1
2735,C,Road,3,2,144,5,medium,M,43,1027,1
2736,F,Flight,5,1,272,3,medium,M,27,2415,1
2737,D,Flight,3,3,191,4,medium,F,17,3675,1
2738,F,Flight,5,3,177,4,medium,M,60,1159,1
2739,A,Flight,5,4,226,3,low,F,46,3149,1
2741,C,Flight,3,1,121,5,low,F,60,1577,1
2742,F,Flight,4,2,171,3,low,F,40,1021,1
2745,A,Flight,6,4,249,5,medium,M,43,3078,1
2746,B,Flight,2,4,159,3,medium,M,47,1547,1
2747,C,Flight,5,2,171,3,high,M,34,1029,1
2750,F,Flight,3,3,192,7,high,F,25,2152,1
2751,A,Flight,3,5,214,8,high,M,50,3628,1
2752,B,Flight,5,3,225,7,medium,F,45,3162,1
2753,C,Flight,5,4,167,7,medium,F,23,1691,1
2755,D,Flight,4,5,138,7,medium,M,60,1366,1
2756,F,Flight,4,4,173,3,medium,F,64,1847,1
2757,A,Flight,3,5,98,3,medium,F,48,1635,1
2758,B,Ship,3,1,231,2,low,M,44,3688,1
2759,C,Ship,5,5,149,7,medium,F,50,1346,1
2760,F,Ship,3,1,206,3,medium,M,28,2892,1
2761,D,Ship,5,3,264,10,medium,F,34,3441,1
2762,F,Ship,3,1,193,2,medium,F,23,2728,1
2764,B,Ship,3,2,191,4,medium,F,16,2277,1
2765,C,Ship,5,4,177,4,medium,M,48,1920,1
2766,F,Ship,5,5,226,3,low,M,50,2348,1
2767,D,Ship,3,1,132,2,medium,F,16,1731,1
2768,F,Ship,3,1,121,5,low,M,62,1505,1
2769,A,Ship,4,2,171,3,low,M,34,1352,1
2770,B,Ship,3,3,178,3,high,M,43,1517,1
2771,C,Ship,4,4,132,4,medium,F,44,1692,1
2772,F,Ship,6,5,249,5,medium,M,26,3897,1
2773,D,Ship,2,3,159,3,medium,F,39,1477,1
2774,F,Ship,5,5,171,3,high,M,14,1554,1
2775,A,Ship,3,1,150,3,low,F,43,1831,1
2776,B,Ship,4,1,178,3,low,M,19,1906,1
2777,C,Ship,3,3,192,7,high,F,36,3634,1
2779,D,Ship,5,3,225,7,medium,F,17,3516,1
2780,F,Ship,5,4,167,7,medium,F,43,1619,1
2781,A,Ship,3,2,245,4,medium,M,60,2178,1
2782,B,Ship,4,4,138,7,medium,M,65,1530,1
2783,C,Ship,4,4,173,3,medium,F,61,1609,1
2784,F,Ship,3,2,98,3,medium,F,60,1057,1
2785,D,Ship,3,1,231,2,low,M,24,3811,1
2786,F,Ship,5,3,149,7,medium,F,51,1425,1
2787,A,Ship,3,5,206,3,medium,M,21,3746,1
2788,B,Ship,5,4,264,10,medium,F,34,2960,1
2790,F,Ship,5,2,263,2,medium,F,51,1657,1
2791,D,Ship,2,5,282,5,low,M,63,1173,1
2792,F,Ship,5,4,193,3,low,M,55,2758,1
2794,B,Ship,3,5,212,3,low,F,19,2703,1
2795,C,Ship,2,1,159,2,low,F,44,1213,1
2796,F,Ship,3,2,102,4,medium,M,57,1220,1
2797,D,Ship,3,2,145,2,medium,F,29,1690,1
2798,F,Ship,3,1,225,2,high,F,43,2585,1
2800,B,Ship,4,3,223,4,low,F,25,3148,1
2801,C,Ship,3,5,185,2,low,F,36,3501,1
2803,D,Ship,3,3,99,3,high,M,63,1223,1
2804,F,Ship,3,3,141,4,low,F,35,1417,1
2805,A,Ship,4,2,222,2,medium,F,16,2518,1
2806,B,Ship,3,2,192,3,medium,F,64,3233,1
2807,C,Ship,3,1,187,4,medium,M,42,3621,1
2808,F,Ship,4,2,216,2,low,F,26,2431,1
2810,F,Ship,3,2,207,2,low,M,20,3419,1
2812,B,Ship,3,4,230,2,medium,F,15,2302,1
2813,C,Ship,3,2,173,3,medium,F,37,1990,1
2814,F,Ship,4,4,127,4,high,M,54,1239,1
2815,D,Ship,3,3,214,2,low,M,28,3869,1
2816,F,Ship,4,1,161,3,low,M,59,1454,1
2817,A,Ship,4,2,262,2,low,F,37,3523,1
2821,D,Ship,2,2,188,4,medium,M,39,2424,1
2823,A,Ship,5,5,134,2,medium,M,64,1785,1
2824,B,Ship,2,4,147,2,medium,F,65,1738,1
2825,C,Ship,4,1,180,3,medium,M,27,1551,1
2826,F,Ship,3,3,225,2,medium,M,55,2259,1
2829,A,Ship,3,1,270,4,low,M,47,3487,1
2830,B,Ship,3,4,172,3,low,M,56,1103,1
2831,C,Ship,4,5,198,3,medium,M,33,2129,1
2832,F,Ship,4,2,167,3,low,M,21,1637,1
2834,F,Ship,4,1,165,4,medium,F,34,1831,1
2835,A,Ship,4,5,149,6,medium,M,40,1974,1
2836,B,Ship,3,3,186,3,low,M,24,3262,1
2837,C,Ship,4,1,151,2,low,F,47,1682,1
2838,F,Ship,3,5,146,3,medium,F,30,1569,1
2839,D,Ship,4,5,232,2,low,M,54,2526,1
2840,F,Ship,4,1,177,2,low,F,22,1698,1
2841,A,Ship,4,4,149,2,medium,F,19,1665,1
2843,C,Ship,5,5,172,2,medium,F,40,1446,1
2844,F,Ship,5,2,160,3,medium,M,44,1054,1
2845,D,Ship,3,2,206,2,medium,F,28,2822,1
2847,A,Ship,2,1,257,2,low,F,24,2130,1
2848,B,Ship,5,5,219,3,medium,M,27,3430,1
2849,C,Ship,4,2,274,2,medium,M,55,3416,1
2850,F,Ship,2,2,177,5,low,M,36,1249,1
2851,D,Road,4,3,209,2,medium,M,57,3741,1
2853,A,Road,4,4,153,3,low,F,27,1613,1
2854,B,Road,4,4,158,3,low,F,61,1507,1
2855,C,Road,3,4,261,2,medium,F,52,3340,1
2856,F,Road,4,1,182,6,low,M,41,2047,1
2857,D,Road,2,3,128,2,medium,F,53,1530,1
2859,A,Road,2,4,198,3,low,M,37,2555,1
2860,B,Road,4,3,137,3,medium,M,46,1299,1
2861,C,Road,4,1,168,2,low,F,41,1515,1
2862,F,Road,3,3,248,4,low,F,36,3276,1
2863,D,Road,5,2,225,3,medium,F,29,2411,1
2864,F,Road,5,4,239,2,low,M,35,2107,1
2865,A,Road,5,4,256,3,low,F,43,3658,1
2866,B,Road,5,1,109,2,high,M,23,1479,1
2867,C,Road,3,3,274,2,medium,F,59,3436,1
2868,F,Road,5,4,157,4,low,F,65,1951,1
2870,F,Road,4,5,203,2,low,F,20,2421,1
2871,A,Road,3,3,120,3,low,F,55,1534,1
2872,B,Road,3,5,194,4,medium,F,21,2695,1
2873,C,Flight,4,2,257,4,high,M,58,2269,1
2874,F,Flight,4,4,233,2,medium,M,39,2291,1
2876,F,Flight,5,3,202,6,low,F,34,2936,1
2877,A,Flight,4,5,270,3,low,M,30,2720,1
2879,C,Flight,3,2,224,3,medium,M,63,2085,1
2880,F,Flight,4,1,195,2,medium,M,19,2878,1
2881,D,Flight,3,2,165,3,medium,M,47,1639,1
2883,A,Flight,3,1,105,3,low,M,58,1304,1
2885,C,Flight,4,3,269,6,medium,M,62,3950,1
2886,F,Flight,4,1,253,3,low,M,36,2591,1
2887,D,Flight,3,1,231,4,medium,F,60,3755,1
2888,F,Flight,3,1,164,2,low,F,39,1532,1
2889,A,Flight,3,3,176,3,medium,M,14,1705,1
2890,B,Flight,4,3,149,3,medium,M,17,1990,1
2891,C,Flight,4,5,187,5,medium,M,16,3781,1
2892,F,Flight,3,2,150,2,low,M,53,1319,1
2893,D,Flight,3,2,190,3,medium,M,18,2715,1
2894,F,Flight,4,1,226,3,low,M,42,3077,1
2895,A,Ship,3,4,98,2,low,F,32,1539,1
2897,C,Ship,2,2,173,2,medium,M,34,1575,1
2898,F,Ship,4,1,160,2,high,F,65,1861,1
2899,D,Ship,4,2,180,3,low,M,22,1261,1
2903,C,Ship,6,2,283,2,low,F,18,3077,1
2904,F,Ship,6,4,192,3,high,F,19,2944,1
2905,D,Ship,3,4,236,4,medium,F,43,2584,1
2906,F,Ship,4,2,232,3,high,M,46,2835,1
2907,A,Ship,2,3,204,4,low,F,20,3135,1
2908,B,Ship,3,2,138,2,medium,F,46,1436,1
2909,C,Ship,3,4,154,2,low,M,29,1016,1
2910,F,Ship,4,3,244,2,low,M,17,3125,1
2911,D,Ship,3,2,144,3,medium,F,48,1867,1
2912,F,Ship,3,4,274,3,medium,M,19,3076,1
2913,A,Ship,3,2,182,3,low,F,54,3972,1
2914,B,Ship,6,1,250,5,low,F,53,3352,1
2915,C,Ship,4,4,207,2,medium,F,14,2945,1
2916,F,Ship,3,4,242,3,high,M,54,3011,1
2917,D,Ship,5,1,154,2,low,M,37,1671,1
2918,F,Ship,4,4,176,3,medium,M,53,1472,1
2919,A,Ship,3,5,252,3,low,M,18,3701,1
2920,B,Ship,4,1,147,3,medium,M,32,1666,1
2922,F,Ship,3,1,257,2,medium,M,37,3517,1
2924,F,Ship,4,3,134,3,high,F,22,1629,1
2925,A,Ship,2,2,152,4,low,F,48,1212,1
2926,B,Ship,3,1,161,3,low,F,57,1918,1
2927,C,Ship,3,1,269,3,low,M,47,3033,1
2928,F,Ship,2,3,164,2,medium,M,64,1689,1
2929,D,Ship,5,3,114,6,medium,F,60,1746,1
2931,A,Ship,4,4,255,3,medium,F,60,2777,1
2932,B,Ship,3,3,135,3,medium,F,28,1329,1
2934,F,Ship,6,3,273,4,medium,F,32,2532,1
2935,D,Ship,4,3,135,3,low,F,15,1008,1
2936,F,Ship,4,4,170,3,low,M,29,1188,1
2937,A,Ship,6,4,138,5,medium,F,15,1181,1
2938,B,Ship,3,2,213,4,low,M,53,3502,1
2939,C,Ship,4,5,156,5,high,F,55,1619,1
2940,F,Ship,3,1,139,2,low,M,47,1241,1
2942,F,Ship,2,3,160,4,low,F,53,1850,1
2943,A,Ship,3,3,148,2,low,M,39,1402,1
2944,B,Ship,4,3,259,3,high,M,45,3761,1
2945,C,Ship,5,4,273,3,low,F,60,3384,1
2947,D,Ship,3,5,144,6,low,F,46,1110,1
2948,F,Ship,2,2,193,3,medium,M,64,2867,1
2949,A,Ship,5,2,198,3,low,F,44,3706,1
2950,B,Ship,3,5,207,4,low,F,45,3770,1
2954,F,Ship,4,2,184,3,low,F,63,3609,1
2955,A,Ship,5,5,145,2,medium,M,48,1834,1
2956,B,Ship,3,3,228,2,medium,M,27,3473,1
2959,D,Ship,4,2,220,3,high,F,39,2459,1
2960,F,Ship,3,4,231,3,medium,F,49,3441,1
2961,A,Ship,3,4,212,8,low,F,56,3337,1
2962,B,Ship,4,3,202,3,low,F,48,2213,1
2963,C,Ship,5,5,208,8,low,M,39,2905,1
2964,F,Ship,3,3,200,3,low,M,46,2460,1
2965,D,Ship,3,2,250,3,low,F,37,2736,1
2966,F,Ship,3,5,126,2,low,F,29,1192,1
2967,A,Ship,4,1,222,4,medium,F,42,2762,1
2968,B,Ship,6,2,236,4,low,F,61,3140,1
2970,F,Ship,3,4,162,3,low,M,17,1700,1
2971,D,Ship,4,3,184,3,low,F,37,3436,1
2973,A,Ship,3,4,228,2,medium,M,46,3306,1
2974,B,Ship,5,3,213,2,high,F,27,2581,1
2975,C,Ship,2,3,146,3,medium,M,18,1289,1
2977,D,Ship,3,4,231,3,medium,M,39,3792,1
2978,F,Ship,3,4,212,8,low,F,34,2750,1
2979,A,Ship,4,5,202,3,low,F,38,2651,1
2980,B,Ship,5,2,208,8,low,M,62,3450,1
2983,D,Ship,3,5,126,2,low,F,63,1141,1
2984,F,Ship,4,3,222,4,medium,M,49,3697,1
2986,B,Ship,6,5,161,4,medium,F,20,1338,1
2990,F,Road,5,1,206,4,low,M,62,1137,1
2992,B,Road,5,3,239,5,medium,F,19,2988,1
2993,C,Road,3,5,129,3,medium,F,52,1513,1
2994,F,Road,4,5,201,4,medium,M,46,3498,1
2995,D,Road,5,5,160,3,medium,M,55,1911,1
2996,F,Road,6,5,130,6,low,F,60,1971,1
2997,A,Road,3,1,132,4,medium,M,58,1067,1
2998,B,Road,4,2,185,4,medium,F,36,2583,1
3000,F,Road,5,2,168,2,medium,M,20,1539,1
3001,D,Road,5,5,154,3,medium,F,50,1389,1
3004,B,Road,5,4,280,4,low,F,19,3298,1
3005,C,Road,4,5,196,2,low,M,51,3151,1
3006,F,Road,5,2,159,3,medium,F,63,1675,1
3007,D,Road,5,4,269,3,medium,M,15,2522,1
3008,F,Road,4,3,161,3,low,F,52,1199,1
3009,A,Road,3,1,159,2,medium,F,44,1806,1
3010,B,Flight,5,4,147,6,medium,F,21,1145,1
3013,D,Flight,5,5,147,2,medium,M,19,1936,1
3017,C,Flight,5,5,195,3,low,M,55,2641,1
3018,F,Flight,4,1,235,2,high,M,64,2107,1
3019,D,Flight,4,5,219,2,medium,F,21,3830,1
3020,F,Flight,4,5,253,2,low,F,36,3389,1
3021,A,Flight,3,3,253,4,medium,F,57,2489,1
3022,B,Flight,4,1,167,3,low,M,42,1197,1
3023,C,Flight,4,2,211,2,low,F,39,2520,1
3025,D,Flight,6,1,231,4,medium,F,23,2455,1
3026,F,Flight,5,4,182,4,low,M,61,3063,1
3027,A,Flight,3,5,212,2,medium,M,56,3547,1
3029,C,Flight,5,2,172,4,high,F,61,1161,1
3030,F,Flight,3,2,224,3,low,M,40,2180,1
3031,D,Flight,3,4,209,3,high,F,37,3650,1
3032,F,Ship,4,5,268,2,medium,M,46,3076,1
3034,B,Ship,4,4,260,2,low,M,17,3068,1
3036,F,Ship,5,2,184,2,medium,M,27,3276,1
3037,D,Ship,5,1,270,3,high,M,52,3908,1
3038,F,Ship,5,4,135,2,medium,F,20,1908,1
3040,B,Ship,4,4,177,3,medium,M,23,1142,1
3041,C,Ship,3,2,149,3,medium,F,64,1920,1
3042,F,Ship,4,3,220,4,low,M,19,3602,1
3043,D,Ship,4,5,267,3,low,F,53,3742,1
3044,F,Ship,3,2,274,3,medium,F,50,3958,1
3046,B,Ship,5,1,166,2,low,M,44,1647,1
3048,F,Ship,3,3,138,2,medium,F,40,1117,1
3049,D,Ship,4,3,141,4,medium,F,38,1599,1
3050,F,Ship,3,4,271,4,medium,F,16,2693,1
3051,A,Ship,6,5,243,3,medium,F,35,2374,1
3052,B,Ship,3,3,231,3,medium,M,53,2333,1
3053,C,Ship,5,4,168,3,low,M,34,1779,1
3054,F,Ship,5,3,264,2,low,F,61,2025,1
3055,D,Ship,4,3,233,3,medium,M,26,2624,1
3056,F,Ship,4,2,247,5,medium,F,17,3630,1
3058,B,Ship,5,5,257,4,medium,M,31,2040,1
3059,C,Ship,3,1,147,4,low,M,18,1613,1
3061,D,Ship,2,4,153,2,medium,F,57,1264,1
3062,F,Ship,3,5,237,4,low,M,28,3903,1
3064,B,Ship,5,1,140,4,medium,M,48,1322,1
3066,F,Ship,3,3,243,3,medium,F,27,2052,1
3067,D,Ship,3,4,158,3,high,M,41,1137,1
3069,A,Ship,4,3,139,3,low,M,64,1814,1
3071,C,Ship,5,3,206,4,low,M,18,3104,1
3072,F,Ship,3,2,238,2,low,M,19,2196,1
3074,F,Ship,5,3,270,3,medium,M,38,3669,1
3075,A,Ship,3,2,255,2,low,M,18,3732,1
3078,F,Ship,4,1,221,5,medium,M,22,3075,1
3079,D,Ship,4,5,135,2,low,M,60,1026,1
3080,F,Ship,3,1,188,2,low,F,14,2074,1
3081,A,Ship,5,5,194,3,low,M,47,2256,1
3082,B,Ship,4,3,134,2,medium,F,29,1010,1
3083,C,Ship,3,4,210,2,medium,M,29,3142,1
3084,F,Ship,4,2,169,2,low,M,22,1322,1
3085,D,Ship,3,3,147,2,low,F,52,1040,1
3086,F,Ship,4,1,213,3,low,F,21,3585,1
3087,A,Ship,3,2,223,2,low,M,64,3595,1
3088,B,Ship,4,1,233,2,medium,F,60,2671,1
3090,F,Ship,4,5,219,3,medium,M,27,3684,1
3091,D,Ship,3,2,145,2,low,F,44,1212,1
3092,F,Ship,3,3,257,3,low,M,44,3370,1
3093,A,Ship,3,1,238,6,medium,F,59,3375,1
3094,B,Ship,4,1,145,6,low,M,32,1673,1
3095,C,Ship,4,4,243,3,low,F,36,2111,1
3096,F,Ship,4,4,179,2,low,M,18,1369,1
3097,D,Ship,2,3,188,2,high,M,25,2033,1
3098,F,Ship,4,4,168,3,medium,M,53,1782,1
3099,A,Ship,5,4,157,4,low,M,58,1252,1
3100,B,Ship,3,4,172,3,low,M,32,1943,1
3101,C,Ship,5,1,195,3,low,M,37,3690,1
3102,F,Ship,3,2,225,3,low,F,59,3488,1
3103,D,Ship,3,3,227,2,medium,F,24,2749,1
3104,F,Ship,3,5,159,3,low,M,46,1857,1
3105,A,Ship,2,2,273,3,low,M,56,2633,1
3107,C,Ship,4,2,175,3,medium,F,34,1005,1
3108,F,Ship,3,5,213,2,low,F,39,2857,1
3110,F,Ship,4,2,265,4,medium,F,40,2637,1
3112,B,Ship,5,4,229,2,medium,F,44,2419,1
3113,C,Ship,3,5,195,3,medium,F,47,2439,1
3114,F,Ship,2,5,151,3,low,M,34,1652,1
3116,F,Ship,4,4,134,3,low,F,14,1716,1
3117,A,Ship,3,5,195,2,low,F,42,3814,1
3118,B,Ship,4,3,142,4,low,M,29,1420,1
3120,F,Ship,4,2,155,5,low,F,48,1043,1
3121,D,Ship,3,5,238,2,medium,F,34,2726,1
3122,F,Ship,4,1,182,3,medium,F,49,3198,1
3123,A,Ship,4,1,237,4,medium,F,22,2231,1
3124,B,Ship,4,4,222,3,low,F,24,3503,1
3125,C,Road,5,4,177,2,medium,F,45,1664,1
3126,F,Road,4,4,197,3,medium,F,41,3280,1
3127,D,Road,3,1,224,3,low,F,48,3672,1
3128,F,Road,3,3,193,2,low,M,19,3097,1
3129,A,Road,3,1,169,3,high,M,24,1740,1
3130,B,Road,3,4,248,2,medium,F,15,2983,1
3131,C,Road,6,5,246,4,medium,M,50,3618,1
